project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,192001-192412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_192001-192412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,192501-192912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_192501-192912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,193001-193412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_193001-193412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,193501-193912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_193501-193912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,194001-194412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_194001-194412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,194501-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_194501-194912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,195001-195412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_195001-195412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,195501-195912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_195501-195912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,196001-196412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_196001-196412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,196501-196912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_196501-196912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,197001-197412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_197001-197412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,197501-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_197501-197912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,198001-198412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_198001-198412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,198501-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_198501-198912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,199001-199412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_199001-199412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,199501-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_199501-199912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,200001-200412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_200001-200412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,200501-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_200501-200512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,186001-186412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_186001-186412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,186501-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_186501-186912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,187001-187412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_187001-187412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,187501-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_187501-187912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,188001-188412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_188001-188412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,188501-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_188501-188912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,189001-189412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_189001-189412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,189501-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_189501-189912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,190001-190412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_190001-190412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,190501-190912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_190501-190912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,191001-191412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_191001-191412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,191501-191912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_191501-191912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,192001-192412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_192001-192412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,192501-192912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_192501-192912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,193001-193412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_193001-193412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,193501-193912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_193501-193912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,194001-194412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_194001-194412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,194501-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_194501-194912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,195001-195412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_195001-195412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,195501-195912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_195501-195912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,196001-196412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_196001-196412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,196501-196912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_196501-196912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,197001-197412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_197001-197412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,197501-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_197501-197912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,198001-198412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_198001-198412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,198501-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_198501-198912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,199001-199412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_199001-199412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,199501-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_199501-199912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,200001-200412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_200001-200412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r5i1p1,v20120227,tas,200501-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r5i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r5i1p1_200501-200512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,186101-186512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_186101-186512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,186601-187012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_186601-187012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,187101-187512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_187101-187512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,187601-188012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_187601-188012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,188101-188512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_188101-188512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,188601-189012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_188601-189012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,189101-189512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_189101-189512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,189601-190012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_189601-190012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,190101-190512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_190101-190512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,190601-191012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_190601-191012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,191101-191512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_191101-191512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,191601-192012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_191601-192012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,192101-192512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_192101-192512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,192601-193012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_192601-193012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,193101-193512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_193101-193512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,193601-194012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_193601-194012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,194101-194512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_194101-194512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,194601-195012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_194601-195012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,195101-195512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_195101-195512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,195601-196012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_195601-196012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,196101-196512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_196101-196512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,196601-197012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_196601-197012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,197101-197512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_197101-197512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,197601-198012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_197601-198012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,198101-198512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_198101-198512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,198601-199012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_198601-199012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,199101-199512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_199101-199512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,199601-200012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_199601-200012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,historical,mon,atmos,Amon,r1i1p1,v20111228,tas,200101-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/historical/mon/atmos/Amon/r1i1p1/v20111228/tas/tas_Amon_GFDL-ESM2M_historical_r1i1p1_200101-200512.nc
cmip5,output1,NASA-GISS,GISS-E2-H,historical,mon,atmos,Amon,r1i1p1,v20160426,tas,185001-190012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NASA-GISS/GISS-E2-H/historical/mon/atmos/Amon/r1i1p1/v20160426/tas/tas_Amon_GISS-E2-H_historical_r1i1p1_185001-190012.nc
cmip5,output1,NASA-GISS,GISS-E2-H,historical,mon,atmos,Amon,r1i1p1,v20160426,tas,190101-195012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NASA-GISS/GISS-E2-H/historical/mon/atmos/Amon/r1i1p1/v20160426/tas/tas_Amon_GISS-E2-H_historical_r1i1p1_190101-195012.nc
